% Model,薄膜计算.mph
% Version,COMSOL 6.4.0.293
% Date,"Apr 21 2026, 21:17"
% Table,表格 1 - 反射率、透射率和吸收率 (ewfd)
% lambda0 (m),theta (rad),n1_B,freq (THz),反射率，端口 1 (1),总反射率 (1),n1_A,n1_B,n1_C,n2_A,n2_B,n2_C
5.400000000000000E-7,1.745329251994330E-1,5.000000000000000E-3,5.551712185185185E2,2.326626810359296E-2∠0.000000000000000E0°,2.326626810359296E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.400000000000000E-7,1.396263401595464E0,0.000000000000000E0,5.551712185185185E2,2.399495097162980E-1∠0.000000000000000E0°,2.399495097162980E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.400000000000000E-7,1.396263401595464E0,1.000000000000000E-3,5.551712185185185E2,2.400052767791012E-1∠0.000000000000000E0°,2.400052767791012E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.400000000000000E-7,1.396263401595464E0,2.000000000000000E-3,5.551712185185185E2,2.400546181158922E-1∠0.000000000000000E0°,2.400546181158922E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.400000000000000E-7,1.396263401595464E0,3.000000000000000E-3,5.551712185185185E2,2.400945604659631E-1∠0.000000000000000E0°,2.400945604659631E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.400000000000000E-7,1.396263401595464E0,4.000000000000000E-3,5.551712185185185E2,2.401199366257304E-1∠0.000000000000000E0°,2.401199366257304E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.400000000000000E-7,1.396263401595464E0,5.000000000000000E-3,5.551712185185185E2,2.401464773871927E-1∠0.000000000000000E0°,2.401464773871927E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.745329251994330E-1,0.000000000000000E0,5.500779045871560E2,2.200027631443844E-2∠0.000000000000000E0°,2.200027631443844E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.745329251994330E-1,1.000000000000000E-3,5.500779045871560E2,2.227430766908793E-2∠0.000000000000000E0°,2.227430766908793E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.745329251994330E-1,2.000000000000000E-3,5.500779045871560E2,2.255767246041818E-2∠0.000000000000000E0°,2.255767246041818E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.745329251994330E-1,3.000000000000000E-3,5.500779045871560E2,2.284917597531303E-2∠0.000000000000000E0°,2.284917597531303E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.745329251994330E-1,4.000000000000000E-3,5.500779045871560E2,2.314764643244154E-2∠0.000000000000000E0°,2.314764643244154E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.745329251994330E-1,5.000000000000000E-3,5.500779045871560E2,2.345751016565579E-2∠0.000000000000000E0°,2.345751016565579E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.396263401595464E0,0.000000000000000E0,5.500779045871560E2,2.398825837313349E-1∠0.000000000000000E0°,2.398825837313349E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.396263401595464E0,1.000000000000000E-3,5.500779045871560E2,2.399500764896675E-1∠0.000000000000000E0°,2.399500764896675E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.396263401595464E0,2.000000000000000E-3,5.500779045871560E2,2.399992176815838E-1∠0.000000000000000E0°,2.399992176815838E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.396263401595464E0,3.000000000000000E-3,5.500779045871560E2,2.400649980279078E-1∠0.000000000000000E0°,2.400649980279078E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.396263401595464E0,4.000000000000000E-3,5.500779045871560E2,2.400584839683866E-1∠0.000000000000000E0°,2.400584839683866E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.450000000000000E-7,1.396263401595464E0,5.000000000000000E-3,5.500779045871560E2,2.400850630452470E-1∠0.000000000000000E0°,2.400850630452470E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.745329251994330E-1,0.000000000000000E0,5.450771963636364E2,2.224257327800860E-2∠0.000000000000000E0°,2.224257327800860E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.745329251994330E-1,1.000000000000000E-3,5.450771963636364E2,2.250666368614190E-2∠0.000000000000000E0°,2.250666368614190E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.745329251994330E-1,2.000000000000000E-3,5.450771963636364E2,2.277997896269140E-2∠0.000000000000000E0°,2.277997896269140E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.745329251994330E-1,3.000000000000000E-3,5.450771963636364E2,2.306088095375243E-2∠0.000000000000000E0°,2.306088095375243E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.745329251994330E-1,4.000000000000000E-3,5.450771963636364E2,2.335140271100925E-2∠0.000000000000000E0°,2.335140271100925E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.745329251994330E-1,5.000000000000000E-3,5.450771963636364E2,2.365014155822934E-2∠0.000000000000000E0°,2.365014155822934E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.396263401595464E0,0.000000000000000E0,5.450771963636364E2,2.398978682920782E-1∠0.000000000000000E0°,2.398978682920782E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.396263401595464E0,1.000000000000000E-3,5.450771963636364E2,2.399513783982045E-1∠0.000000000000000E0°,2.399513783982045E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.396263401595464E0,2.000000000000000E-3,5.450771963636364E2,2.399952748790390E-1∠0.000000000000000E0°,2.399952748790390E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.396263401595464E0,3.000000000000000E-3,5.450771963636364E2,2.400138779291199E-1∠0.000000000000000E0°,2.400138779291199E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.396263401595464E0,4.000000000000000E-3,5.450771963636364E2,2.400462804104723E-1∠0.000000000000000E0°,2.400462804104723E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.500000000000000E-7,1.396263401595464E0,5.000000000000000E-3,5.450771963636364E2,2.400721279135927E-1∠0.000000000000000E0°,2.400721279135927E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.745329251994330E-1,0.000000000000000E0,5.401665909909910E2,2.248220718680567E-2∠0.000000000000000E0°,2.248220718680567E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.745329251994330E-1,1.000000000000000E-3,5.401665909909910E2,2.273862396235351E-2∠0.000000000000000E0°,2.273862396235351E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.745329251994330E-1,2.000000000000000E-3,5.401665909909910E2,2.300388885129741E-2∠0.000000000000000E0°,2.300388885129741E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.745329251994330E-1,3.000000000000000E-3,5.401665909909910E2,2.327519333011723E-2∠0.000000000000000E0°,2.327519333011723E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.745329251994330E-1,4.000000000000000E-3,5.401665909909910E2,2.355514706143112E-2∠0.000000000000000E0°,2.355514706143112E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.745329251994330E-1,5.000000000000000E-3,5.401665909909910E2,2.384434339230915E-2∠0.000000000000000E0°,2.384434339230915E-2∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.396263401595464E0,0.000000000000000E0,5.401665909909910E2,2.398284156558856E-1∠0.000000000000000E0°,2.398284156558856E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.396263401595464E0,1.000000000000000E-3,5.401665909909910E2,2.398817969156027E-1∠0.000000000000000E0°,2.398817969156027E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.396263401595464E0,2.000000000000000E-3,5.401665909909910E2,2.399346164805845E-1∠0.000000000000000E0°,2.399346164805845E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
5.550000000000000E-7,1.396263401595464E0,3.000000000000000E-3,5.401665909909910E2,2.399745948086252E-1∠0.000000000000000E0°,2.399745948086252E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
